source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"DENTAL",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"DENTAL",38003675,,,,
"Dermatology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Dermatology",38004452,,,,
"DIABETES",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"DIABETES",44777680,,,,
"EMERGENCY MEDICINE",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"EMERGENCY MEDICINE",38004510,,,,
"Endocrinology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Endocrinology",38004485,,,,
"GASTROENTEROLOGY & HEPATOLOGY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"GASTROENTEROLOGY & HEPATOLOGY",38004455,,,,
"GENERAL SURGERY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"GENERAL SURGERY",38004447,,,,
"Geriatric Medicine",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Geriatric Medicine",38004478,,,,
"GYNAECOLOGY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"GYNAECOLOGY",38003902,,,,
"Haematology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Haematology",38004501,,,,
"Hand Surgery",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Hand Surgery",38004480,,,,
"HPB",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"HPB",38003876,,,,
"INFECTIOUS DISEASE",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"INFECTIOUS DISEASE",38004484,,,,
"Internal Medicine",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Internal Medicine",38004456,,,,
"Liver Transplant",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Liver Transplant",45756831,,,,
"Lung",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Lung",38004472,,,,
"Medical Oncology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Medical Oncology",38004507,,,,
"Neonatology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Neonatology",45756786,,,,
"NEUROLOGY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"NEUROLOGY",38004458,,,,
"Neurosurgery",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Neurosurgery",38004459,,,,
"Obstetrics",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Obstetrics",38003905,,,,
"Ophthalmology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Ophthalmology",38004463,,,,
"ORTHOPAEDIC SURGERY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"ORTHOPAEDIC SURGERY",38004465,,,,
"Otolaryngology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Otolaryngology",38004449,,,,
"Plastic, Reconstruction & Aesthetic Surgery",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Plastic, Reconstruction & Aesthetic Surgery",38004467,,,,
"Psychiatry",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Psychiatry",38004469,,,,
"REHABILITATION MEDICINE",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"REHABILITATION MEDICINE",38004469,,,,
"Rehabilitation Medicine - BVH",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Rehabilitation Medicine - BVH",38004469,,,,
"Renal Medicine",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Renal Medicine",38004479,,,,
"RESPIRATORY & CRITICAL CARE MEDICINE",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"RESPIRATORY & CRITICAL CARE MEDICINE",45756778,,,,
"RHEUMATOLOGY & IMMUNOLOGY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"RHEUMATOLOGY & IMMUNOLOGY",38004491,,,,
"SDDC - BREAST (SUR)",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"SDDC - BREAST (SUR)",44777667,,,,
"SDDC - HEAD & NECK (ENT)",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"SDDC - HEAD & NECK (ENT)",38003920,,,,
"SDDC - Head & Neck (PLS)",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"SDDC - Head & Neck (PLS)",45756822,,,,
"SDDC - Head & Neck (SUR)",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"SDDC - Head & Neck (SUR)",38003920,,,,
"SDDC - SLEEP CENTER (ENT)",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"SDDC - SLEEP CENTER (ENT)",38003918,,,,
"UPPER GI AND BARIATRIC SURGERY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"UPPER GI AND BARIATRIC SURGERY",44777669,,,,
"Urology",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Urology",38004474,,,,
"VASCULAR SURGERY",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"VASCULAR SURGERY",38004496,,,,
"VENTRATE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTRATE",3024171,,,,
"ABP_SYS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ABP_SYS",3004249,,,,
"N2OI",0,SG_PASAR_INTRAOP_AIMS_VITALS,"N2OI",4090660,,,,
"EDES",0,SG_PASAR_INTRAOP_AIMS_VITALS,"EDES",0,,,,
"ABP_DIAS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ABP_DIAS",3012888,,,,
"N2OE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"N2OE",40480257,,,,
"ST2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ST2",4146761,,,,
"IDES",0,SG_PASAR_INTRAOP_AIMS_VITALS,"IDES",0,,,,
"ABP_MEAN",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ABP_MEAN",4298391,,,,
"ESEV",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ESEV",0,,,,
"ART_DIAS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ART_DIAS",3012888,,,,
"ART_MEAN",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ART_MEAN",4090485,,,,
"PEEP",0,SG_PASAR_INTRAOP_AIMS_VITALS,"PEEP",3022875,,,,
"VENTIE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTIE",4353947,,,,
"NIBP_SYS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"NIBP_SYS",3004249,,,,
"TIDALVOL",0,SG_PASAR_INTRAOP_AIMS_VITALS,"TIDALVOL",4029625,,,,
"ART_SYS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ART_SYS",4238447,,,,
"VENTMODE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTMODE",3004921,,,,
"VENTO2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTO2",21490598,,,,
"VENTO2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTO2",4090647,,,,
"BIS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"BIS",4134573,,,,
"MAC",0,SG_PASAR_INTRAOP_AIMS_VITALS,"MAC",0,,,,
"CVP",0,SG_PASAR_INTRAOP_AIMS_VITALS,"CVP",21490675,,,,
"ISEV",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ISEV",0,,,,
"MINVOL",0,SG_PASAR_INTRAOP_AIMS_VITALS,"MINVOL",4353621,,,,
"VENTN2O",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTN2O",21490615,,,,
"VENTEXTIDAL",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTEXTIDAL",4029625,,,,
"ECG_RATE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ECG_RATE",3027018,,,,
"VENTPRSUPP",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTPRSUPP",3000461,,,,
"NIBP_MEAN",0,SG_PASAR_INTRAOP_AIMS_VITALS,"NIBP_MEAN",21490778,,,,
"ST1",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ST1",4146761,,,,
"PULSE_RATE",0,SG_PASAR_INTRAOP_AIMS_VITALS,"PULSE_RATE",3027018,,,,
"TEMP2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"TEMP2",4302666,,,,
"TEMP4",0,SG_PASAR_INTRAOP_AIMS_VITALS,"TEMP4",4302666,,,,
"VENTAIR",0,SG_PASAR_INTRAOP_AIMS_VITALS,"VENTAIR",0,,,,
"CO2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"CO2",4193415,,,,
"RESP",0,SG_PASAR_INTRAOP_AIMS_VITALS,"RESP",3024171,,,,
"O2I",0,SG_PASAR_INTRAOP_AIMS_VITALS,"O2I",4193843,,,,
"NIBP_DIAS",0,SG_PASAR_INTRAOP_AIMS_VITALS,"NIBP_DIAS",21490777,,,,
"ST3",0,SG_PASAR_INTRAOP_AIMS_VITALS,"ST3",4146761,,,,
"SPO2",0,SG_PASAR_INTRAOP_AIMS_VITALS,"SPO2",4196147,,,,
"TEMP3",0,SG_PASAR_INTRAOP_AIMS_VITALS,"TEMP3",4302666,,,,
"TEMP1",0,SG_PASAR_INTRAOP_AIMS_VITALS,"TEMP1",4302666,,,,
"Acarbose",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Acarbose",1529331,,,,
"ACE INHIBITORS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"ACE INHIBITORS",0,,,,
"Acetylcysteine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Acetylcysteine",1139042,,,,
"Aciclovir",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Aciclovir",1703687,,,,
"Activated Charcoal",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Activated Charcoal",1701928,,,,
"Alcohol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Alcohol",955372,,,,
"alendronate",0,SG_PASAR_PREOP_CHAR_ALLERGY,"alendronate",1557272,,,,
"Allopurinol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Allopurinol",1167322,,,,
"Amlodipine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Amlodipine",1332418,,,,
"amoxicillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"amoxicillin",1713332,,,,
"Ampicillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ampicillin",1717327,,,,
"Aspirin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Aspirin",1112807,,,,
"Atenolol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Atenolol",1314002,,,,
"atorvastatin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"atorvastatin",1545958,,,,
"Atropine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Atropine",914335,,,,
"AZITHROMYCIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"AZITHROMYCIN",1734104,,,,
"Benzathine Benzylpenicillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Benzathine Benzylpenicillin",1728416,,,,
"Benzoyl Peroxide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Benzoyl Peroxide",918172,,,,
"Benzylpenicillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Benzylpenicillin",1728416,,,,
"Beserol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Beserol",0,,,,
"bisoprolol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"bisoprolol",1338005,,,,
"Brimonidine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Brimonidine",915542,,,,
"bromhexine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"bromhexine",19030493,,,,
"buprenorphine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"buprenorphine",1133201,,,,
"bupropion",0,SG_PASAR_PREOP_CHAR_ALLERGY,"bupropion",750982,,,,
"Caffeine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Caffeine",1134439,,,,
"Captopril",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Captopril",1340128,,,,
"Carbamazepine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Carbamazepine",740275,,,,
"Carbimazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Carbimazole",19040606,,,,
"Cefaclor",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Cefaclor",1768849,,,,
"Cefadroxil",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Cefadroxil",1769535,,,,
"Cefalexin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Cefalexin",1786621,,,,
"cefazolin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"cefazolin",1771162,,,,
"cefepime",0,SG_PASAR_PREOP_CHAR_ALLERGY,"cefepime",1748975,,,,
"Ceftazidime",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ceftazidime",1776684,,,,
"CEFTRIAXONE",0,SG_PASAR_PREOP_CHAR_ALLERGY,"CEFTRIAXONE",1777806,,,,
"cefuroxime",0,SG_PASAR_PREOP_CHAR_ALLERGY,"cefuroxime",1778162,,,,
"CELECOXIB",0,SG_PASAR_PREOP_CHAR_ALLERGY,"CELECOXIB",1118084,,,,
"CEPHALOSPORINS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"CEPHALOSPORINS",36851225,,,,
"Chloramphenicol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chloramphenicol",990069,,,,
"Chlordiazepoxide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chlordiazepoxide",990678,,,,
"Chlorhexidine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chlorhexidine",1790812,,,,
"Chlorphenamine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chlorphenamine",1192710,,,,
"Chlorpromazine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chlorpromazine",794852,,,,
"Chlortetracycline",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Chlortetracycline",19095043,,,,
"Cimetidine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Cimetidine",997276,,,,
"Ciprofloxacin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ciprofloxacin",1797513,,,,
"Clarithromycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Clarithromycin",1750500,,,,
"Clavulanic Acid",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Clavulanic Acid",1759842,,,,
"clindamycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"clindamycin",997881,,,,
"clopidogrel",0,SG_PASAR_PREOP_CHAR_ALLERGY,"clopidogrel",1322184,,,,
"CLOXACILLIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"CLOXACILLIN",1800835,,,,
"Co-Trimoxazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Co-Trimoxazole",36857333,,,,
"Codeine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Codeine",1201620,,,,
"CONTRAST MEDIA",0,SG_PASAR_PREOP_CHAR_ALLERGY,"CONTRAST MEDIA",4253618,,,,
"Ct Scan Contrast Media",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ct Scan Contrast Media",4253618,,,,
"Dexamethasone",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Dexamethasone",1518254,,,,
"Dextromethorphan",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Dextromethorphan",1119510,,,,
"DICLOFENAC",0,SG_PASAR_PREOP_CHAR_ALLERGY,"DICLOFENAC",1124300,,,,
"Diosmin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Diosmin",19029488,,,,
"diphenhydramine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"diphenhydramine",1129625,,,,
"Dipyridamole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Dipyridamole",1331270,,,,
"docetaxel",0,SG_PASAR_PREOP_CHAR_ALLERGY,"docetaxel",1315942,,,,
"Domperidone",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Domperidone",19037833,,,,
"Doxycycline",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Doxycycline",1738521,,,,
"Elastoplast",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Elastoplast",4044957,,,,
"enalapril",0,SG_PASAR_PREOP_CHAR_ALLERGY,"enalapril",1341927,,,,
"Erythromycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Erythromycin",1746940,,,,
"ethambutol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"ethambutol",1749301,,,,
"etoricoxib",0,SG_PASAR_PREOP_CHAR_ALLERGY,"etoricoxib",19011355,,,,
"ezetimibe",0,SG_PASAR_PREOP_CHAR_ALLERGY,"ezetimibe",1526475,,,,
"Famotidine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Famotidine",953076,,,,
"Fenofibrate",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Fenofibrate",1551803,,,,
"fentanyl",0,SG_PASAR_PREOP_CHAR_ALLERGY,"fentanyl",1154029,,,,
"Ferric carboxymaltose",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ferric carboxymaltose",43560392,,,,
"Fluorescein",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Fluorescein",996625,,,,
"fluvoxamine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"fluvoxamine",751412,,,,
"FREE TEXT ALLERGY ENTRY. PLEASE REFER TO CMIS.",0,SG_PASAR_PREOP_CHAR_ALLERGY,"FREE TEXT ALLERGY ENTRY. PLEASE REFER TO CMIS.",0,,,,
"FREE TEXT ALLERGY ENTRY. PLEASE REFER TO HIDS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"FREE TEXT ALLERGY ENTRY. PLEASE REFER TO HIDS",0,,,,
"FREE TEXT ALLERGY ENTRY. REFER TO ALERTS AND ALLERGIES APP",0,SG_PASAR_PREOP_CHAR_ALLERGY,"FREE TEXT ALLERGY ENTRY. REFER TO ALERTS AND ALLERGIES APP",0,,,,
"FREE TEXT UNCERTAIN ADR ENTRY. PLEASE REFER TO CMIS.",0,SG_PASAR_PREOP_CHAR_ALLERGY,"FREE TEXT UNCERTAIN ADR ENTRY. PLEASE REFER TO CMIS.",0,,,,
"furosemide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"furosemide",956874,,,,
"Fusidic Acid",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Fusidic Acid",19010400,,,,
"GABAPENTIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"GABAPENTIN",797399,,,,
"Gadoterate",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Gadoterate",43526404,,,,
"Gemfibrozil",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Gemfibrozil",1558242,,,,
"gentamicin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"gentamicin",45892419,,,,
"Glipizide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Glipizide",1560171,,,,
"GLUCOSAMINE",0,SG_PASAR_PREOP_CHAR_ALLERGY,"GLUCOSAMINE",1360332,,,,
"Griseofulvin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Griseofulvin",1763779,,,,
"guaifenesin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"guaifenesin",1163944,,,,
"heparin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"heparin",1367571,,,,
"hydralazine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"hydralazine",1373928,,,,
"Hydrochlorothiazide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Hydrochlorothiazide",974166,,,,
"hydroxychloroquine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"hydroxychloroquine",1777087,,,,
"HYDROXYZINE",0,SG_PASAR_PREOP_CHAR_ALLERGY,"HYDROXYZINE",777221,,,,
"HYOSCINE",0,SG_PASAR_PREOP_CHAR_ALLERGY,"HYOSCINE",965748,,,,
"Ibuprofen",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ibuprofen",1177480,,,,
"Indapamide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Indapamide",978555,,,,
"Indometacin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Indometacin",1178663,,,,
"Iodine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Iodine",1780601,,,,
"Iohexol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Iohexol",19080985,,,,
"IOPAMIDOL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"IOPAMIDOL",19081224,,,,
"Iopromide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Iopromide",19003206,,,,
"IOVERSOL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"IOVERSOL",19069131,,,,
"iron sucrose",0,SG_PASAR_PREOP_CHAR_ALLERGY,"iron sucrose",1395773,,,,
"Ketoconazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ketoconazole",985708,,,,
"Ketoprofen",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ketoprofen",1185922,,,,
"ketorolac",0,SG_PASAR_PREOP_CHAR_ALLERGY,"ketorolac",1136980,,,,
"Lamotrigine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Lamotrigine",705103,,,,
"LEVOFLOXACIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"LEVOFLOXACIN",1742253,,,,
"lidocaine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"lidocaine",989878,,,,
"Linagliptin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Linagliptin",40239216,,,,
"Lisinopril",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Lisinopril",1308216,,,,
"Loratadine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Loratadine",1107830,,,,
"losartan",0,SG_PASAR_PREOP_CHAR_ALLERGY,"losartan",1367500,,,,
"LOVASTATIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"LOVASTATIN",1592085,,,,
"Mefenamic Acid",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Mefenamic Acid",1197736,,,,
"MELOXICAM",0,SG_PASAR_PREOP_CHAR_ALLERGY,"MELOXICAM",1150345,,,,
"MEROPENEM",0,SG_PASAR_PREOP_CHAR_ALLERGY,"MEROPENEM",1709170,,,,
"metformin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"metformin",1503297,,,,
"Methyl Salicylate",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Methyl Salicylate",909440,,,,
"Methylated Spirits",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Methylated Spirits",36878779,,,,
"Methyldopa",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Methyldopa",1305447,,,,
"metoclopramide",0,SG_PASAR_PREOP_CHAR_ALLERGY,"metoclopramide",906780,,,,
"Metronidazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Metronidazole",1707164,,,,
"midazolam",0,SG_PASAR_PREOP_CHAR_ALLERGY,"midazolam",708298,,,,
"Morphine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Morphine",1110410,,,,
"moxifloxacin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"moxifloxacin",1716903,,,,
"Naproxen",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Naproxen",1115008,,,,
"Neomycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Neomycin",915981,,,,
"Neurobion",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Neurobion",0,,,,
"Nifedipine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Nifedipine",1318853,,,,
"Nitrofurantoin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Nitrofurantoin",920293,,,,
"Norfloxacin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Norfloxacin",1721543,,,,
"NSAIDS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"NSAIDS",0,,,,
"Ofloxacin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Ofloxacin",923081,,,,
"Omeprazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Omeprazole",923645,,,,
"orphenadrine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"orphenadrine",724394,,,,
"OXALIPLATIN",0,SG_PASAR_PREOP_CHAR_ALLERGY,"OXALIPLATIN",1318011,,,,
"PACLITAXEL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"PACLITAXEL",1378382,,,,
"PARACETAMOL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"PARACETAMOL",1125315,,,,
"PENICILLINS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"PENICILLINS",1728416,,,,
"PERINDOPRIL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"PERINDOPRIL",1373225,,,,
"pethidine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"pethidine",1102527,,,,
"Phenoxymethylpenicillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Phenoxymethylpenicillin",1729720,,,,
"Phenytoin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Phenytoin",740910,,,,
"piperacillin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"piperacillin",1746114,,,,
"Piroxicam",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Piroxicam",1146810,,,,
"Plaster",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Plaster",764915,,,,
"Prednisolone",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Prednisolone",1550557,,,,
"Pregabalin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Pregabalin",734354,,,,
"Prochlorperazine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Prochlorperazine",752061,,,,
"Promethazine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Promethazine",1153013,,,,
"propantheline",0,SG_PASAR_PREOP_CHAR_ALLERGY,"propantheline",953391,,,,
"PROPRANOLOL",0,SG_PASAR_PREOP_CHAR_ALLERGY,"PROPRANOLOL",1353766,,,,
"Propylthiouracil",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Propylthiouracil",1554072,,,,
"pseudoephedrine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"pseudoephedrine",1154332,,,,
"Rifampicin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Rifampicin",1763204,,,,
"rosuvastatin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"rosuvastatin",1510813,,,,
"Salbutamol",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Salbutamol",1154343,,,,
"Salicylic Acid",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Salicylic Acid",964407,,,,
"Saridon",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Saridon",0,,,,
"Serrapeptase",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Serrapeptase",19100379,,,,
"Simvastatin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Simvastatin",1539403,,,,
"Spiramycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Spiramycin",19070251,,,,
"Streptomycin",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Streptomycin",1836191,,,,
"sulfamethoxazole",0,SG_PASAR_PREOP_CHAR_ALLERGY,"sulfamethoxazole",1836430,,,,
"sulfasalazine",0,SG_PASAR_PREOP_CHAR_ALLERGY,"sulfasalazine",964339,,,,
"SULFONAMIDE ANTIBIOTICS",0,SG_PASAR_PREOP_CHAR_ALLERGY,"SULFONAMIDE ANTIBIOTICS",0,,,,
"SULFONAMIDES",0,SG_PASAR_PREOP_CHAR_ALLERGY,"SULFONAMIDES",0,,,,
"Sulfur",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Sulfur",1036525,,,,
"Sulfur (Topical)",0,SG_PASAR_PREOP_CHAR_ALLERGY,"Sulfur (Topical)",1036525,,,,
